queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-2c279aa2a2fbd720,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-2cfded44bd8146a9""]",tl,dominant_main,tl.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""bc6f91a6e0aec48d3d5924e4ee08242338a117397897a68bf50f88ccde97762c""],""db_checksums"":[""bc6f91a6e0aec48d3d5924e4ee08242338a117397897a68bf50f88ccde97762c""],""db_data_roles"":[""superseded""],""db_ids"":[44348],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""bc6f91a6e0aec48d3d5924e4ee08242338a117397897a68bf50f88ccde97762c""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tl_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tl/tl_v2_parquet_20230103_20260707.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-6e9c6e20f396c0a4,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-55f7a8bc6ce12afa""]",tl,dominant_main,tl.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=tl/contract=tl.MAIN/tl_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""a70995d98fdfc21f1a3e7753f8c850426dc3437a1182de29a1a718e6ccd88741""],""db_checksums"":[""a70995d98fdfc21f1a3e7753f8c850426dc3437a1182de29a1a718e6ccd88741""],""db_data_roles"":[""superseded""],""db_ids"":[56388],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""a70995d98fdfc21f1a3e7753f8c850426dc3437a1182de29a1a718e6ccd88741""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_tl_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/tl/tl_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-6a245459ef5d1f7a,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=TS2609/TS2609_30m_20260526_20260707.parquet,"[""RES-b096fd6ca42c04b6""]",ts,actual_contract,TS2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=TS2609/TS2609_30m_20260526_20260707.parquet,"{""actual_checksums"":[""c07d9eef29a7af475fc7ace264117c1738952caa9375b9da30fa40f35f7500b5""],""db_checksums"":[""c07d9eef29a7af475fc7ace264117c1738952caa9375b9da30fa40f35f7500b5""],""db_data_roles"":[""superseded""],""db_ids"":[47739],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""c07d9eef29a7af475fc7ace264117c1738952caa9375b9da30fa40f35f7500b5""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ts_TS2609_20260526_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-e7004e388f74030d,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-0a11c2bb7139ac18""]",ts,dominant_main,ts.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""3944960e54b43520a2598cf272ca79d0ddea7d62bd4a39cef2c103744131a666""],""db_checksums"":[""3944960e54b43520a2598cf272ca79d0ddea7d62bd4a39cef2c103744131a666""],""db_data_roles"":[""superseded""],""db_ids"":[44353],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""3944960e54b43520a2598cf272ca79d0ddea7d62bd4a39cef2c103744131a666""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ts_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ts/ts_v2_parquet_20230103_20260707.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-fb018df1a2fec392,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-92d52bc9eab2dc3f""]",ts,dominant_main,ts.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ts/contract=ts.MAIN/ts_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""e9776c125e481f0d3ede71cc1ed5b5e4ba00add2866f8b75d4f8e0f70b09dad5""],""db_checksums"":[""e9776c125e481f0d3ede71cc1ed5b5e4ba00add2866f8b75d4f8e0f70b09dad5""],""db_data_roles"":[""superseded""],""db_ids"":[56392],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""e9776c125e481f0d3ede71cc1ed5b5e4ba00add2866f8b75d4f8e0f70b09dad5""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ts_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ts/ts_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-08c52cf590d86af6,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260401_20260707.parquet,"[""RES-627f6274d50019e9""]",ap,actual_contract,AP2610,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260401_20260707.parquet,"{""actual_checksums"":[""937e584a7a93d28dbc7e2adfe06f9d2a982190a71c63d34f69ce837e195acbd3""],""db_checksums"":[""8d3b8175c146fd3fbc47c4b04cc5739a2359916e10e7c0083c182a14e77a410b"",""937e584a7a93d28dbc7e2adfe06f9d2a982190a71c63d34f69ce837e195acbd3""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33622,33906],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""937e584a7a93d28dbc7e2adfe06f9d2a982190a71c63d34f69ce837e195acbd3""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ap_AP2610_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-d3495f10f9164fbb,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260409_20260707.parquet,"[""RES-d67780ea5efbfe43""]",ap,actual_contract,AP2610,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_30m_20260409_20260707.parquet,"{""actual_checksums"":[""0ee55441d8a3e3fb04f1c811a310b6023928aa3b5b9bace18294f65ba6749222""],""db_checksums"":[""0ee55441d8a3e3fb04f1c811a310b6023928aa3b5b9bace18294f65ba6749222""],""db_data_roles"":[""superseded""],""db_ids"":[47871],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""0ee55441d8a3e3fb04f1c811a310b6023928aa3b5b9bace18294f65ba6749222""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_ap_AP2610_20260409_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-48903fc2a1fbf65c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-a2d5b73ad61c8982""]",ap,dominant_main,ap.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""2a7c71b27647b0b9ae914433d40443695c384e1edc165fb1efd6b3ded54f5984""],""db_checksums"":[""2a7c71b27647b0b9ae914433d40443695c384e1edc165fb1efd6b3ded54f5984""],""db_data_roles"":[""superseded""],""db_ids"":[40915],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""2a7c71b27647b0b9ae914433d40443695c384e1edc165fb1efd6b3ded54f5984""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ap_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-842f0386a03f1cb5,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-ef6db16f3943a084""]",ap,dominant_main,ap.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""580f81f60cbb2380cb57702ca8fc66f94f1145a2292b43c7624d4eb03e728268""],""db_checksums"":[""580f81f60cbb2380cb57702ca8fc66f94f1145a2292b43c7624d4eb03e728268""],""db_data_roles"":[""superseded""],""db_ids"":[56092],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""580f81f60cbb2380cb57702ca8fc66f94f1145a2292b43c7624d4eb03e728268""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_ap_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/ap/ap_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-35c1f3d465289829,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_30m_20260401_20260707.parquet,"[""RES-df8998c66db16ca0""]",cf,actual_contract,CF2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""1581997e7971d0d43c5552badec263c3e67d27e23b3052ae5fd058fff7b1c7f3""],""db_checksums"":[""1581997e7971d0d43c5552badec263c3e67d27e23b3052ae5fd058fff7b1c7f3"",""4ef6cf61be1a54cb14c005b63dcce81b8b6b9a3a57d9bb1786293a18c4699c04""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33671,33969],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""1581997e7971d0d43c5552badec263c3e67d27e23b3052ae5fd058fff7b1c7f3""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cf_CF2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-a469e00af7191bfb,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_30m_20260408_20260707.parquet,"[""RES-1292e78536fb73c8""]",cf,actual_contract,CF2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_30m_20260408_20260707.parquet,"{""actual_checksums"":[""d2b0836d6c0edbb50afaae609b1fd8b3c01cca856ce5ce3c2430eb0a2eafb456""],""db_checksums"":[""d2b0836d6c0edbb50afaae609b1fd8b3c01cca856ce5ce3c2430eb0a2eafb456""],""db_data_roles"":[""superseded""],""db_ids"":[49971],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""d2b0836d6c0edbb50afaae609b1fd8b3c01cca856ce5ce3c2430eb0a2eafb456""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cf_CF2609_20260408_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-329b88120ab2bddb,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-03bd38d400b9f1b7""]",cf,dominant_main,cf.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""c2349ad217ce353aa340572aaf61c05639f7124dd780f9a4a6ec23331dd1c6bd""],""db_checksums"":[""c2349ad217ce353aa340572aaf61c05639f7124dd780f9a4a6ec23331dd1c6bd""],""db_data_roles"":[""superseded""],""db_ids"":[40968],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""c2349ad217ce353aa340572aaf61c05639f7124dd780f9a4a6ec23331dd1c6bd""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cf_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-df3e438015bf3f83,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-33f6bb3d48e9cd4d""]",cf,dominant_main,cf.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""958ad24d2338fc134228e9b95b7ecd42f57bc28570b199289092e630887f5ab6""],""db_checksums"":[""958ad24d2338fc134228e9b95b7ecd42f57bc28570b199289092e630887f5ab6""],""db_data_roles"":[""superseded""],""db_ids"":[56128],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""958ad24d2338fc134228e9b95b7ecd42f57bc28570b199289092e630887f5ab6""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cf_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/cf/cf_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-eb781ff168c40d06,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_30m_20260401_20260707.parquet,"[""RES-7122bfe5ab227cce""]",cj,actual_contract,CJ2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""085e0748832de4876bfa48fa15592eaa1759b09ce56399c830695b1d029a380d""],""db_checksums"":[""085e0748832de4876bfa48fa15592eaa1759b09ce56399c830695b1d029a380d"",""656d0203d78b21ff08f5f9272cdeb2c384296f6ff048d3ba70fa4699a1132a30""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33678,33976],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""085e0748832de4876bfa48fa15592eaa1759b09ce56399c830695b1d029a380d""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cj_CJ2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-650b4133780d193c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_30m_20260409_20260707.parquet,"[""RES-7334beb91ea1be3f""]",cj,actual_contract,CJ2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_30m_20260409_20260707.parquet,"{""actual_checksums"":[""bf08d41498ebbf20cfde1e58f72de3df7fbf885c12e91dd56b33df6708e68fd9""],""db_checksums"":[""bf08d41498ebbf20cfde1e58f72de3df7fbf885c12e91dd56b33df6708e68fd9""],""db_data_roles"":[""superseded""],""db_ids"":[52119],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""bf08d41498ebbf20cfde1e58f72de3df7fbf885c12e91dd56b33df6708e68fd9""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cj_CJ2609_20260409_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-9d763a47212ff3cd,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-af5502b8c16ba4db""]",cj,dominant_main,cj.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""b47df1cf8ae115bd4d2c8bf2fdcb7a692cb30eecf21e137f836cd0a5a1a20882""],""db_checksums"":[""b47df1cf8ae115bd4d2c8bf2fdcb7a692cb30eecf21e137f836cd0a5a1a20882""],""db_data_roles"":[""superseded""],""db_ids"":[40974],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""b47df1cf8ae115bd4d2c8bf2fdcb7a692cb30eecf21e137f836cd0a5a1a20882""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cj_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-4d7555fb7d56c6dc,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260711_v2.parquet,"[""RES-cb5500deec30abb3""]",cj,dominant_main,cj.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260711_v2.parquet,"{""actual_checksums"":[""9348226cd98455fef0da0c04e66c9320786f225244a10db67159e5fcb98ad786""],""db_checksums"":[""9348226cd98455fef0da0c04e66c9320786f225244a10db67159e5fcb98ad786""],""db_data_roles"":[""superseded""],""db_ids"":[56132],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""9348226cd98455fef0da0c04e66c9320786f225244a10db67159e5fcb98ad786""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cj_v2_history_20230103_20260711.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[""data/processed/v1b/cj/cj_v2_parquet_20230103_20260711.json""]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-c3e4a2a8eb2a657c,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260401_20260707.parquet,"[""RES-4dd5437271102671""]",cy,actual_contract,CY2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260401_20260707.parquet,"{""actual_checksums"":[""d39d746fc92a30833d8613ed0096725404cc2a1cb919cdecd74dcd6ba5f2d6cd""],""db_checksums"":[""5aca924fa96b5757c081aa4a65642f48581f94a43b4fa87eac860710eb1965c9"",""d39d746fc92a30833d8613ed0096725404cc2a1cb919cdecd74dcd6ba5f2d6cd""],""db_data_roles"":[""primary"",""superseded""],""db_ids"":[33692,33997],""db_quality_statuses"":[""passed""],""db_record_count"":2,""manifest_checksums"":[""d39d746fc92a30833d8613ed0096725404cc2a1cb919cdecd74dcd6ba5f2d6cd""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cy_CY2609_20260401_20260707.csv#5""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-84289747c469f86f,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260604_20260707.parquet,"[""RES-74c0e008eda0de4a""]",cy,actual_contract,CY2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_30m_20260604_20260707.parquet,"{""actual_checksums"":[""eaa2b0746f5e8b935b834b3263966399e55e3c3859bd0f705e4fe5a13b120d0f""],""db_checksums"":[""eaa2b0746f5e8b935b834b3263966399e55e3c3859bd0f705e4fe5a13b120d0f""],""db_data_roles"":[""superseded""],""db_ids"":[51801],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""eaa2b0746f5e8b935b834b3263966399e55e3c3859bd0f705e4fe5a13b120d0f""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_actual_contract_bars_cy_CY2609_20260604_20260707.csv#4""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
ACT-c654945091e29ab7,reconcile_db_registration,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,"[""RES-3ab542bc10cb0716""]",cy,dominant_main,cy.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,"{""actual_checksums"":[""eb9e8de9c9275a3aa588803bf2ad08f564713282b79b60010af113db7f047223""],""db_checksums"":[""eb9e8de9c9275a3aa588803bf2ad08f564713282b79b60010af113db7f047223""],""db_data_roles"":[""superseded""],""db_ids"":[40992],""db_quality_statuses"":[""passed""],""db_record_count"":1,""manifest_checksums"":[""eb9e8de9c9275a3aa588803bf2ad08f564713282b79b60010af113db7f047223""],""manifest_record_count"":1,""manifest_sources"":[""data/manifests/rqdata_cy_v2_history_20230103_20260707.csv#6""],""physical_exists"":true,""physical_row_count"":2,""physical_statuses"":[""readable""],""processed_summary_sources"":[]}",Reconcile existing DB registrations against the matching physical checksum and manifest identity.,false,false,true,false,false,medium,Restore affected DB rows from the pre-write snapshot using captured IDs.
