queue_action_id,action_type,target_scope,source_residual_ids,product,contract_role,contract,period,physical_path,current_evidence,recommended_action,requires_code_change,requires_manifest_change,requires_db_write,requires_parquet_write,requires_rqdata,risk_level,rollback_method
ACT-9cd1cf4cdc8c3051,download_missing_actual_rank1_interval,fu:FU0609:1d:2006-06-08:2006-07-18,"[""RES-abe9061b35a2b436""]",fu,actual_contract,FU0609,1d,,"{""db_absent"":true,""expected_end"":""2006-07-18"",""expected_start"":""2006-06-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-406c7c609c3e338b,download_missing_actual_rank1_interval,fu:FU0610:1d:2006-07-19:2006-08-17,"[""RES-5137f76b8961bfd4""]",fu,actual_contract,FU0610,1d,,"{""db_absent"":true,""expected_end"":""2006-08-17"",""expected_start"":""2006-07-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-bdf9b14ef45daa4d,download_missing_actual_rank1_interval,fu:FU0611:1d:2006-08-18:2006-09-14,"[""RES-450f9f1b0b8992bc""]",fu,actual_contract,FU0611,1d,,"{""db_absent"":true,""expected_end"":""2006-09-14"",""expected_start"":""2006-08-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-a213f798929af30d,download_missing_actual_rank1_interval,fu:FU0612:1d:2006-09-15:2006-10-23,"[""RES-cf398bdd5dda6579""]",fu,actual_contract,FU0612,1d,,"{""db_absent"":true,""expected_end"":""2006-10-23"",""expected_start"":""2006-09-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1283ecd7ecd11882,download_missing_actual_rank1_interval,fu:FU0701:1d:2006-10-24:2006-11-17,"[""RES-778ca8bbcc0ca277""]",fu,actual_contract,FU0701,1d,,"{""db_absent"":true,""expected_end"":""2006-11-17"",""expected_start"":""2006-10-24"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-200f45e7e51c4a18,download_missing_actual_rank1_interval,fu:FU0703:1d:2006-11-20:2007-01-17,"[""RES-dd86b298c798e41d""]",fu,actual_contract,FU0703,1d,,"{""db_absent"":true,""expected_end"":""2007-01-17"",""expected_start"":""2006-11-20"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e7f1d99134480d00,download_missing_actual_rank1_interval,fu:FU0704:1d:2007-01-18:2007-01-26,"[""RES-c76e2494510e7d0b""]",fu,actual_contract,FU0704,1d,,"{""db_absent"":true,""expected_end"":""2007-01-26"",""expected_start"":""2007-01-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-87bf92ea2fc1f1d5,download_missing_actual_rank1_interval,fu:FU0705:1d:2007-01-29:2007-03-14,"[""RES-b4421aa23c459641""]",fu,actual_contract,FU0705,1d,,"{""db_absent"":true,""expected_end"":""2007-03-14"",""expected_start"":""2007-01-29"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9d21e51c5837be76,download_missing_actual_rank1_interval,fu:FU0706:1d:2007-03-15:2007-04-02,"[""RES-ffd1b24db9f25ae8""]",fu,actual_contract,FU0706,1d,,"{""db_absent"":true,""expected_end"":""2007-04-02"",""expected_start"":""2007-03-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ba7bfcbbb7becc33,download_missing_actual_rank1_interval,fu:FU0707:1d:2007-04-03:2007-05-10,"[""RES-3c929dd841ba0718""]",fu,actual_contract,FU0707,1d,,"{""db_absent"":true,""expected_end"":""2007-05-10"",""expected_start"":""2007-04-03"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d35278b1a0992ded,download_missing_actual_rank1_interval,fu:FU0708:1d:2007-05-11:2007-06-07,"[""RES-83ac8aa5a54956e4""]",fu,actual_contract,FU0708,1d,,"{""db_absent"":true,""expected_end"":""2007-06-07"",""expected_start"":""2007-05-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e266a9f09f1aa131,download_missing_actual_rank1_interval,fu:FU0709:1d:2007-06-08:2007-07-09,"[""RES-104eb8b9dc222d3d""]",fu,actual_contract,FU0709,1d,,"{""db_absent"":true,""expected_end"":""2007-07-09"",""expected_start"":""2007-06-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-2afbcf7188263a41,download_missing_actual_rank1_interval,fu:FU0710:1d:2007-07-10:2007-08-09,"[""RES-5565be9bea238779""]",fu,actual_contract,FU0710,1d,,"{""db_absent"":true,""expected_end"":""2007-08-09"",""expected_start"":""2007-07-10"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-8e0ecd45a37ea1b2,download_missing_actual_rank1_interval,fu:FU0711:1d:2007-08-10:2007-09-05,"[""RES-af6f50c46bd48ff4""]",fu,actual_contract,FU0711,1d,,"{""db_absent"":true,""expected_end"":""2007-09-05"",""expected_start"":""2007-08-10"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-821edc33821bc454,download_missing_actual_rank1_interval,fu:FU0712:1d:2007-09-06:2007-10-10,"[""RES-2ed6c1eb2a845982""]",fu,actual_contract,FU0712,1d,,"{""db_absent"":true,""expected_end"":""2007-10-10"",""expected_start"":""2007-09-06"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-231bfa32bc1cae69,download_missing_actual_rank1_interval,fu:FU0801:1d:2007-10-11:2007-11-09,"[""RES-d6725e21b1e6ecf2""]",fu,actual_contract,FU0801,1d,,"{""db_absent"":true,""expected_end"":""2007-11-09"",""expected_start"":""2007-10-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-cc409f152c1f8ddf,download_missing_actual_rank1_interval,fu:FU0803:1d:2007-11-12:2008-01-04,"[""RES-773996d18e4861c8""]",fu,actual_contract,FU0803,1d,,"{""db_absent"":true,""expected_end"":""2008-01-04"",""expected_start"":""2007-11-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-001a1bec1770ab8c,download_missing_actual_rank1_interval,fu:FU0805:1d:2008-01-07:2008-03-17,"[""RES-7c0aa2ef1b9eaf1f""]",fu,actual_contract,FU0805,1d,,"{""db_absent"":true,""expected_end"":""2008-03-17"",""expected_start"":""2008-01-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c4dfed04e58fa490,download_missing_actual_rank1_interval,fu:FU0806:1d:2008-03-18:2008-04-22,"[""RES-d02d01da849331ba""]",fu,actual_contract,FU0806,1d,,"{""db_absent"":true,""expected_end"":""2008-04-22"",""expected_start"":""2008-03-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1c165115b011ea58,download_missing_actual_rank1_interval,fu:FU0807:1d:2008-04-23:2008-05-21,"[""RES-1163451b3b2e3328""]",fu,actual_contract,FU0807,1d,,"{""db_absent"":true,""expected_end"":""2008-05-21"",""expected_start"":""2008-04-23"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-c2cab41c9120f894,download_missing_actual_rank1_interval,fu:FU0808:1d:2008-05-22:2008-06-16,"[""RES-fa37f77750fe9576""]",fu,actual_contract,FU0808,1d,,"{""db_absent"":true,""expected_end"":""2008-06-16"",""expected_start"":""2008-05-22"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-aa048d3a43464ac3,download_missing_actual_rank1_interval,fu:FU0809:1d:2008-06-17:2008-07-15,"[""RES-1b5bd1b80ef9c7b4""]",fu,actual_contract,FU0809,1d,,"{""db_absent"":true,""expected_end"":""2008-07-15"",""expected_start"":""2008-06-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-7813a3cba34916b0,download_missing_actual_rank1_interval,fu:FU0810:1d:2008-07-16:2008-08-15,"[""RES-f4fc546daef8a455""]",fu,actual_contract,FU0810,1d,,"{""db_absent"":true,""expected_end"":""2008-08-15"",""expected_start"":""2008-07-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-719aa39939810207,download_missing_actual_rank1_interval,fu:FU0811:1d:2008-08-18:2008-09-17,"[""RES-c548e4251c7ef6cd""]",fu,actual_contract,FU0811,1d,,"{""db_absent"":true,""expected_end"":""2008-09-17"",""expected_start"":""2008-08-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-3f68dd4c76461600,download_missing_actual_rank1_interval,fu:FU0812:1d:2008-09-18:2008-10-24,"[""RES-d368a13e3807b6d4""]",fu,actual_contract,FU0812,1d,,"{""db_absent"":true,""expected_end"":""2008-10-24"",""expected_start"":""2008-09-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-503768b2c98f0571,download_missing_actual_rank1_interval,fu:FU0902:1d:2008-10-27:2008-12-11,"[""RES-5c76316a9edd8c9b""]",fu,actual_contract,FU0902,1d,,"{""db_absent"":true,""expected_end"":""2008-12-11"",""expected_start"":""2008-10-27"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e0ae79b820209157,download_missing_actual_rank1_interval,fu:FU0903:1d:2008-12-12:2009-01-15,"[""RES-edb3d7e8e84e342e""]",fu,actual_contract,FU0903,1d,,"{""db_absent"":true,""expected_end"":""2009-01-15"",""expected_start"":""2008-12-12"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e57f608c9e672d05,download_missing_actual_rank1_interval,fu:FU0905:1d:2009-01-16:2009-03-09,"[""RES-3cd4739f02b713ee""]",fu,actual_contract,FU0905,1d,,"{""db_absent"":true,""expected_end"":""2009-03-09"",""expected_start"":""2009-01-16"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1c8df820c82faf2c,download_missing_actual_rank1_interval,fu:FU0906:1d:2009-03-10:2009-04-08,"[""RES-662507490761b282""]",fu,actual_contract,FU0906,1d,,"{""db_absent"":true,""expected_end"":""2009-04-08"",""expected_start"":""2009-03-10"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-99df07228415965d,download_missing_actual_rank1_interval,fu:FU0907:1d:2009-04-09:2009-05-08,"[""RES-5297f95f577779bf""]",fu,actual_contract,FU0907,1d,,"{""db_absent"":true,""expected_end"":""2009-05-08"",""expected_start"":""2009-04-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-71898c510603c883,download_missing_actual_rank1_interval,fu:FU0908:1d:2009-05-11:2009-06-05,"[""RES-2b81bcd59e7a3e0f""]",fu,actual_contract,FU0908,1d,,"{""db_absent"":true,""expected_end"":""2009-06-05"",""expected_start"":""2009-05-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-b1f34ac87ec2c7b4,download_missing_actual_rank1_interval,fu:FU0909:1d:2009-06-08:2009-07-08,"[""RES-45b965d06ed04523""]",fu,actual_contract,FU0909,1d,,"{""db_absent"":true,""expected_end"":""2009-07-08"",""expected_start"":""2009-06-08"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e0bac98afbed16de,download_missing_actual_rank1_interval,fu:FU0910:1d:2009-07-09:2009-08-03,"[""RES-63ee8a6801d0c87c""]",fu,actual_contract,FU0910,1d,,"{""db_absent"":true,""expected_end"":""2009-08-03"",""expected_start"":""2009-07-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5edc6a5877b52e5b,download_missing_actual_rank1_interval,fu:FU0911:1d:2009-08-04:2009-09-08,"[""RES-92c12a1789787084""]",fu,actual_contract,FU0911,1d,,"{""db_absent"":true,""expected_end"":""2009-09-08"",""expected_start"":""2009-08-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d5406d62a348b6b9,download_missing_actual_rank1_interval,fu:FU0912:1d:2009-09-09:2009-10-14,"[""RES-4f1e07bb3c83a9b9""]",fu,actual_contract,FU0912,1d,,"{""db_absent"":true,""expected_end"":""2009-10-14"",""expected_start"":""2009-09-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-5e0cd21bac10a19e,download_missing_actual_rank1_interval,fu:FU1001:1d:2009-10-15:2009-11-16,"[""RES-de5b875e4f395eb1""]",fu,actual_contract,FU1001,1d,,"{""db_absent"":true,""expected_end"":""2009-11-16"",""expected_start"":""2009-10-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9236f453788fe3e8,download_missing_actual_rank1_interval,fu:FU1003:1d:2009-11-17:2009-12-29,"[""RES-b6e7f2d1f25c5f58""]",fu,actual_contract,FU1003,1d,,"{""db_absent"":true,""expected_end"":""2009-12-29"",""expected_start"":""2009-11-17"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2004-08-25""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-fdcd96031f302247,download_missing_actual_rank1_interval,jr:JR2111:1d:2021-09-15:2021-11-01,"[""RES-82731837ea692bf0""]",jr,actual_contract,JR2111,1d,,"{""db_absent"":true,""expected_end"":""2021-11-01"",""expected_start"":""2021-09-15"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-11-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-9d658ec2403f60ab,download_missing_actual_rank1_interval,jr:JR2201:1d:2021-11-02:2022-01-17,"[""RES-6e2de023f38d0317""]",jr,actual_contract,JR2201,1d,,"{""db_absent"":true,""expected_end"":""2022-01-17"",""expected_start"":""2021-11-02"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-11-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-4aeacff841e15074,download_missing_actual_rank1_interval,jr:JR2203:1d:2022-01-18:2022-03-14,"[""RES-6d394450cf43a584""]",jr,actual_contract,JR2203,1d,,"{""db_absent"":true,""expected_end"":""2022-03-14"",""expected_start"":""2022-01-18"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2013-11-18""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f81ef11fc379e94a,download_missing_actual_rank1_interval,l:L0710:1d:2007-07-31:2007-07-31,"[""RES-4f5e72919be6e103""]",l,actual_contract,L0710,1d,,"{""db_absent"":true,""expected_end"":""2007-07-31"",""expected_start"":""2007-07-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-d5cdba45f46e8b9c,download_missing_actual_rank1_interval,l:L0711:1d:2007-08-01:2007-09-18,"[""RES-29005e52a7a0a6dc""]",l,actual_contract,L0711,1d,,"{""db_absent"":true,""expected_end"":""2007-09-18"",""expected_start"":""2007-08-01"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0637555eec124016,download_missing_actual_rank1_interval,l:L0801:1d:2007-09-19:2007-12-10,"[""RES-44236de7668ba603""]",l,actual_contract,L0801,1d,,"{""db_absent"":true,""expected_end"":""2007-12-10"",""expected_start"":""2007-09-19"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-1a616fac78a26bf4,download_missing_actual_rank1_interval,l:L0805:1d:2007-12-11:2008-04-01,"[""RES-8f6571fdddcc6614""]",l,actual_contract,L0805,1d,,"{""db_absent"":true,""expected_end"":""2008-04-01"",""expected_start"":""2007-12-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e5ab1e434f3161be,download_missing_actual_rank1_interval,l:L0809:1d:2008-04-02:2008-08-08,"[""RES-21518a9b6c9ed5cb""]",l,actual_contract,L0809,1d,,"{""db_absent"":true,""expected_end"":""2008-08-08"",""expected_start"":""2008-04-02"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-ec4d88f17e82a4d9,download_missing_actual_rank1_interval,l:L0901:1d:2008-08-11:2008-12-10,"[""RES-35934b448f37d380""]",l,actual_contract,L0901,1d,,"{""db_absent"":true,""expected_end"":""2008-12-10"",""expected_start"":""2008-08-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-f485f5a4eb148632,download_missing_actual_rank1_interval,l:L0903:1d:2008-12-11:2009-01-06,"[""RES-b3fd1b8f7429178a""]",l,actual_contract,L0903,1d,,"{""db_absent"":true,""expected_end"":""2009-01-06"",""expected_start"":""2008-12-11"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-0992e1f71d60f0e0,download_missing_actual_rank1_interval,l:L0905:1d:2009-01-07:2009-03-30,"[""RES-bf57f1293fb274df""]",l,actual_contract,L0905,1d,,"{""db_absent"":true,""expected_end"":""2009-03-30"",""expected_start"":""2009-01-07"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-06d099ab53cc83bf,download_missing_actual_rank1_interval,l:L0907:1d:2009-03-31:2009-05-13,"[""RES-ecbb99ccdedf78f1""]",l,actual_contract,L0907,1d,,"{""db_absent"":true,""expected_end"":""2009-05-13"",""expected_start"":""2009-03-31"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-b22735c0c0b03d46,download_missing_actual_rank1_interval,l:L0909:1d:2009-05-14:2009-07-21,"[""RES-383deeb32dd4cb8a""]",l,actual_contract,L0909,1d,,"{""db_absent"":true,""expected_end"":""2009-07-21"",""expected_start"":""2009-05-14"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-6b4586b6ef963b77,download_missing_actual_rank1_interval,l:L0911:1d:2009-07-22:2009-09-30,"[""RES-60119cd35ba95683""]",l,actual_contract,L0911,1d,,"{""db_absent"":true,""expected_end"":""2009-09-30"",""expected_start"":""2009-07-22"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-cb49ba1f0e49b112,download_missing_actual_rank1_interval,l:L1001:1d:2009-10-09:2009-12-02,"[""RES-a898704de4368040""]",l,actual_contract,L1001,1d,,"{""db_absent"":true,""expected_end"":""2009-12-02"",""expected_start"":""2009-10-09"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2007-07-31""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
ACT-e3887e925fb28bea,download_missing_actual_rank1_interval,m:M0505:1d:2005-01-04:2005-03-16,"[""RES-c11633fd251ad22e""]",m,actual_contract,M0505,1d,,"{""db_absent"":true,""expected_end"":""2005-03-16"",""expected_start"":""2005-01-04"",""interval_within_boundary"":true,""manifest_absent"":true,""physical_absent"":true,""supported_boundary"":""2000-07-17""}",Download only this proven missing actual-rank1 interval in a separately approved RQData write task.,false,true,true,true,true,high,Remove only newly versioned downloads and restore manifest/DB snapshots.
